Datetime,BE,FR,Date,gasdate,Date_gas,CEGH VTP,CZ VTP,ETF,NBP,PEG,PVB,THE,TTF,ZTP,EUA Prices
2022-04-06 06:00:00,290.92,290.92,2022-04-06,2022-04-06,,,,,,,,,,,
2022-04-06 07:00:00,350.0,350.0,2022-04-06,2022-04-06,,,,,,,,,,,
2022-04-06 08:00:00,395.15,395.15,2022-04-06,2022-04-06,,,,,,,,,,,
2022-04-06 09:00:00,340.0,340.0,2022-04-06,2022-04-06,,,,,,,,,,,
2022-04-06 10:00:00,316.62,316.62,2022-04-06,2022-04-06,,,,,,,,,,,
2022-04-06 11:00:00,298.75,298.75,2022-04-06,2022-04-06,,,,,,,,,,,
2022-04-06 12:00:00,291.23,291.23,2022-04-06,2022-04-06,,,,,,,,,,,
2022-04-06 13:00:00,275.76,275.76,2022-04-06,2022-04-06,,,,,,,,,,,
2022-04-06 14:00:00,265.15,265.15,2022-04-06,2022-04-06,,,,,,,,,,,
2022-04-06 15:00:00,253.75,253.75,2022-04-06,2022-04-06,,,,,,,,,,,
2022-04-06 16:00:00,234.94,234.94,2022-04-06,2022-04-06,,,,,,,,,,,
2022-04-06 17:00:00,198.94,198.94,2022-04-06,2022-04-06,,,,,,,,,,,
2022-04-06 18:00:00,203.38,203.38,2022-04-06,2022-04-06,,,,,,,,,,,
2022-04-06 19:00:00,228.93,228.93,2022-04-06,2022-04-06,,,,,,,,,,,
2022-04-06 20:00:00,277.47,277.47,2022-04-06,2022-04-06,,,,,,,,,,,
2022-04-06 21:00:00,277.1,277.1,2022-04-06,2022-04-06,,,,,,,,,,,
2022-04-06 22:00:00,262.38,262.38,2022-04-06,2022-04-06,,,,,,,,,,,
2022-04-06 23:00:00,249.59,249.59,2022-04-06,2022-04-06,,,,,,,,,,,
2022-04-07 00:00:00,249.24,249.24,2022-04-07,2022-04-06,,,,,,,,,,,
2022-04-07 01:00:00,221.78,221.78,2022-04-07,2022-04-06,,,,,,,,,,,
2022-04-07 02:00:00,203.77,203.77,2022-04-07,2022-04-06,,,,,,,,,,,
2022-04-07 03:00:00,172.6,172.6,2022-04-07,2022-04-06,,,,,,,,,,,
2022-04-07 04:00:00,129.15,129.15,2022-04-07,2022-04-06,,,,,,,,,,,
2022-04-07 05:00:00,174.37,174.37,2022-04-07,2022-04-06,,,,,,,,,,,
2022-04-07 06:00:00,224.76,224.76,2022-04-07,2022-04-07,,,,,,,,,,,
2022-04-07 07:00:00,264.22,264.22,2022-04-07,2022-04-07,,,,,,,,,,,
2022-04-07 08:00:00,270.0,270.0,2022-04-07,2022-04-07,,,,,,,,,,,
2022-04-07 09:00:00,268.3,268.3,2022-04-07,2022-04-07,,,,,,,,,,,
2022-04-07 10:00:00,254.0,254.0,2022-04-07,2022-04-07,,,,,,,,,,,
2022-04-07 11:00:00,229.14,229.14,2022-04-07,2022-04-07,,,,,,,,,,,
2022-04-07 12:00:00,230.13,230.13,2022-04-07,2022-04-07,,,,,,,,,,,
2022-04-07 13:00:00,229.42,229.42,2022-04-07,2022-04-07,,,,,,,,,,,
2022-04-07 14:00:00,225.15,225.15,2022-04-07,2022-04-07,,,,,,,,,,,
2022-04-07 15:00:00,172.3,172.3,2022-04-07,2022-04-07,,,,,,,,,,,
2022-04-07 16:00:00,180.1,180.1,2022-04-07,2022-04-07,,,,,,,,,,,
2022-04-07 17:00:00,170.7,170.7,2022-04-07,2022-04-07,,,,,,,,,,,
2022-04-07 18:00:00,192.98,192.98,2022-04-07,2022-04-07,,,,,,,,,,,
2022-04-07 19:00:00,193.5,193.5,2022-04-07,2022-04-07,,,,,,,,,,,
2022-04-07 20:00:00,268.3,268.3,2022-04-07,2022-04-07,,,,,,,,,,,
2022-04-07 21:00:00,266.75,266.75,2022-04-07,2022-04-07,,,,,,,,,,,
2022-04-07 22:00:00,249.99,249.99,2022-04-07,2022-04-07,,,,,,,,,,,
2022-04-07 23:00:00,228.38,228.38,2022-04-07,2022-04-07,,,,,,,,,,,
2022-04-08 00:00:00,218.98,218.98,2022-04-08,2022-04-07,,,,,,,,,,,
2022-04-08 01:00:00,183.67,183.67,2022-04-08,2022-04-07,,,,,,,,,,,
2022-04-08 02:00:00,214.51,214.51,2022-04-08,2022-04-07,,,,,,,,,,,
2022-04-08 03:00:00,213.07,213.07,2022-04-08,2022-04-07,,,,,,,,,,,
2022-04-08 04:00:00,214.71,214.71,2022-04-08,2022-04-07,,,,,,,,,,,
2022-04-08 05:00:00,209.41,209.41,2022-04-08,2022-04-07,,,,,,,,,,,
2022-04-08 06:00:00,248.54,248.54,2022-04-08,2022-04-08,,,,,,,,,,,
2022-04-08 07:00:00,260.42,260.42,2022-04-08,2022-04-08,,,,,,,,,,,
2022-04-08 08:00:00,302.05,302.05,2022-04-08,2022-04-08,,,,,,,,,,,
2022-04-08 09:00:00,333.2,333.2,2022-04-08,2022-04-08,,,,,,,,,,,
2022-04-08 10:00:00,340.0,340.0,2022-04-08,2022-04-08,,,,,,,,,,,
2022-04-08 11:00:00,330.0,330.0,2022-04-08,2022-04-08,,,,,,,,,,,
2022-04-08 12:00:00,284.68,284.68,2022-04-08,2022-04-08,,,,,,,,,,,
2022-04-08 13:00:00,268.34,268.34,2022-04-08,2022-04-08,,,,,,,,,,,
2022-04-08 14:00:00,236.8,236.8,2022-04-08,2022-04-08,,,,,,,,,,,
2022-04-08 15:00:00,210.46,210.46,2022-04-08,2022-04-08,,,,,,,,,,,
2022-04-08 16:00:00,186.11,186.11,2022-04-08,2022-04-08,,,,,,,,,,,
2022-04-08 17:00:00,202.31,202.31,2022-04-08,2022-04-08,,,,,,,,,,,
2022-04-08 18:00:00,229.9,229.9,2022-04-08,2022-04-08,,,,,,,,,,,
2022-04-08 19:00:00,267.77,267.77,2022-04-08,2022-04-08,,,,,,,,,,,
2022-04-08 20:00:00,259.04,259.04,2022-04-08,2022-04-08,,,,,,,,,,,
2022-04-08 21:00:00,252.08,252.08,2022-04-08,2022-04-08,,,,,,,,,,,
2022-04-08 22:00:00,248.58,248.58,2022-04-08,2022-04-08,,,,,,,,,,,
2022-04-08 23:00:00,239.91,239.91,2022-04-08,2022-04-08,,,,,,,,,,,
2022-04-09 00:00:00,244.12,244.12,2022-04-09,2022-04-08,,,,,,,,,,,
2022-04-09 01:00:00,235.7,235.7,2022-04-09,2022-04-08,,,,,,,,,,,
2022-04-09 02:00:00,236.91,236.91,2022-04-09,2022-04-08,,,,,,,,,,,
2022-04-09 03:00:00,232.0,232.0,2022-04-09,2022-04-08,,,,,,,,,,,
2022-04-09 04:00:00,233.35,233.35,2022-04-09,2022-04-08,,,,,,,,,,,
2022-04-09 05:00:00,236.91,236.91,2022-04-09,2022-04-08,,,,,,,,,,,
2022-04-09 06:00:00,236.21,236.21,2022-04-09,2022-04-09,,,,,,,,,,,
2022-04-09 07:00:00,237.38,237.38,2022-04-09,2022-04-09,,,,,,,,,,,
2022-04-09 08:00:00,237.18,237.18,2022-04-09,2022-04-09,,,,,,,,,,,
2022-04-09 09:00:00,263.0,263.0,2022-04-09,2022-04-09,,,,,,,,,,,
2022-04-09 10:00:00,240.0,240.0,2022-04-09,2022-04-09,,,,,,,,,,,
2022-04-09 11:00:00,232.25,232.25,2022-04-09,2022-04-09,,,,,,,,,,,
2022-04-09 12:00:00,234.02,234.02,2022-04-09,2022-04-09,,,,,,,,,,,
2022-04-09 13:00:00,230.0,230.0,2022-04-09,2022-04-09,,,,,,,,,,,
2022-04-09 14:00:00,221.01,221.01,2022-04-09,2022-04-09,,,,,,,,,,,
2022-04-09 15:00:00,186.4,186.4,2022-04-09,2022-04-09,,,,,,,,,,,
2022-04-09 16:00:00,184.67,184.67,2022-04-09,2022-04-09,,,,,,,,,,,
2022-04-09 17:00:00,217.1,217.1,2022-04-09,2022-04-09,,,,,,,,,,,
2022-04-09 18:00:00,238.04,238.04,2022-04-09,2022-04-09,,,,,,,,,,,
2022-04-09 19:00:00,260.56,260.56,2022-04-09,2022-04-09,,,,,,,,,,,
2022-04-09 20:00:00,294.88,294.88,2022-04-09,2022-04-09,,,,,,,,,,,
2022-04-09 21:00:00,294.88,294.88,2022-04-09,2022-04-09,,,,,,,,,,,
2022-04-09 22:00:00,284.75,284.75,2022-04-09,2022-04-09,,,,,,,,,,,
2022-04-09 23:00:00,287.84,287.84,2022-04-09,2022-04-09,,,,,,,,,,,
2022-04-10 00:00:00,282.48,282.48,2022-04-10,2022-04-09,,,,,,,,,,,
2022-04-10 01:00:00,266.3,266.3,2022-04-10,2022-04-09,,,,,,,,,,,
2022-04-10 02:00:00,270.93,270.93,2022-04-10,2022-04-09,,,,,,,,,,,
2022-04-10 03:00:00,256.79,256.79,2022-04-10,2022-04-09,,,,,,,,,,,
2022-04-10 04:00:00,246.89,246.89,2022-04-10,2022-04-09,,,,,,,,,,,
2022-04-10 05:00:00,239.91,239.91,2022-04-10,2022-04-09,,,,,,,,,,,
2022-04-10 06:00:00,250.41,250.41,2022-04-10,2022-04-10,,,,,,,,,,,
2022-04-10 07:00:00,249.53,249.53,2022-04-10,2022-04-10,,,,,,,,,,,
2022-04-10 08:00:00,249.53,249.53,2022-04-10,2022-04-10,,,,,,,,,,,
2022-04-10 09:00:00,228.3,228.3,2022-04-10,2022-04-10,,,,,,,,,,,
2022-04-10 10:00:00,226.0,226.0,2022-04-10,2022-04-10,,,,,,,,,,,
2022-04-10 11:00:00,217.43,217.43,2022-04-10,2022-04-10,,,,,,,,,,,
2022-04-10 12:00:00,220.0,220.0,2022-04-10,2022-04-10,,,,,,,,,,,
2022-04-10 13:00:00,186.72,186.72,2022-04-10,2022-04-10,,,,,,,,,,,
2022-04-10 14:00:00,75.09,75.09,2022-04-10,2022-04-10,,,,,,,,,,,
2022-04-10 15:00:00,38.87,38.87,2022-04-10,2022-04-10,,,,,,,,,,,
2022-04-10 16:00:00,89.72,89.72,2022-04-10,2022-04-10,,,,,,,,,,,
2022-04-10 17:00:00,145.24,145.24,2022-04-10,2022-04-10,,,,,,,,,,,
2022-04-10 18:00:00,219.7,219.7,2022-04-10,2022-04-10,,,,,,,,,,,
2022-04-10 19:00:00,257.1,257.1,2022-04-10,2022-04-10,,,,,,,,,,,
2022-04-10 20:00:00,283.12,283.12,2022-04-10,2022-04-10,,,,,,,,,,,
2022-04-10 21:00:00,260.0,260.0,2022-04-10,2022-04-10,,,,,,,,,,,
2022-04-10 22:00:00,245.57,245.57,2022-04-10,2022-04-10,,,,,,,,,,,
2022-04-10 23:00:00,224.3,224.3,2022-04-10,2022-04-10,,,,,,,,,,,
2022-04-11 00:00:00,233.45,233.45,2022-04-11,2022-04-10,,,,,,,,,,,
2022-04-11 01:00:00,218.67,218.67,2022-04-11,2022-04-10,,,,,,,,,,,
2022-04-11 02:00:00,214.97,214.97,2022-04-11,2022-04-10,,,,,,,,,,,
2022-04-11 03:00:00,200.92,200.92,2022-04-11,2022-04-10,,,,,,,,,,,
2022-04-11 04:00:00,195.55,195.55,2022-04-11,2022-04-10,,,,,,,,,,,
2022-04-11 05:00:00,220.56,220.56,2022-04-11,2022-04-10,,,,,,,,,,,
2022-04-11 06:00:00,264.91,264.91,2022-04-11,2022-04-11,,,,,,,,,,,
2022-04-11 07:00:00,299.93,299.93,2022-04-11,2022-04-11,,,,,,,,,,,
2022-04-11 08:00:00,285.03,285.03,2022-04-11,2022-04-11,,,,,,,,,,,
2022-04-11 09:00:00,255.0,255.0,2022-04-11,2022-04-11,,,,,,,,,,,
2022-04-11 10:00:00,214.92,214.92,2022-04-11,2022-04-11,,,,,,,,,,,
2022-04-11 11:00:00,190.71,190.71,2022-04-11,2022-04-11,,,,,,,,,,,
2022-04-11 12:00:00,187.85,187.85,2022-04-11,2022-04-11,,,,,,,,,,,
2022-04-11 13:00:00,181.84,181.84,2022-04-11,2022-04-11,,,,,,,,,,,
2022-04-11 14:00:00,179.98,179.98,2022-04-11,2022-04-11,,,,,,,,,,,
2022-04-11 15:00:00,179.77,179.77,2022-04-11,2022-04-11,,,,,,,,,,,
2022-04-11 16:00:00,182.86,182.86,2022-04-11,2022-04-11,,,,,,,,,,,
2022-04-11 17:00:00,219.39,219.39,2022-04-11,2022-04-11,,,,,,,,,,,
2022-04-11 18:00:00,263.32,263.32,2022-04-11,2022-04-11,,,,,,,,,,,
2022-04-11 19:00:00,296.99,296.99,2022-04-11,2022-04-11,,,,,,,,,,,
2022-04-11 20:00:00,290.37,290.37,2022-04-11,2022-04-11,,,,,,,,,,,
2022-04-11 21:00:00,267.81,267.81,2022-04-11,2022-04-11,,,,,,,,,,,
2022-04-11 22:00:00,247.99,247.99,2022-04-11,2022-04-11,,,,,,,,,,,
2022-04-11 23:00:00,204.4,204.4,2022-04-11,2022-04-11,,,,,,,,,,,
2022-04-12 00:00:00,220.26,220.26,2022-04-12,2022-04-11,,,,,,,,,,,
2022-04-12 01:00:00,188.71,188.71,2022-04-12,2022-04-11,,,,,,,,,,,
2022-04-12 02:00:00,188.15,188.15,2022-04-12,2022-04-11,,,,,,,,,,,
2022-04-12 03:00:00,183.0,183.0,2022-04-12,2022-04-11,,,,,,,,,,,
2022-04-12 04:00:00,185.55,185.55,2022-04-12,2022-04-11,,,,,,,,,,,
2022-04-12 05:00:00,191.53,191.53,2022-04-12,2022-04-11,,,,,,,,,,,
2022-04-12 06:00:00,229.54,229.54,2022-04-12,2022-04-12,,,,,,,,,,,
2022-04-12 07:00:00,268.78,268.78,2022-04-12,2022-04-12,,,,,,,,,,,
2022-04-12 08:00:00,260.33,260.33,2022-04-12,2022-04-12,,,,,,,,,,,
2022-04-12 09:00:00,252.88,252.88,2022-04-12,2022-04-12,,,,,,,,,,,
2022-04-12 10:00:00,266.13,266.13,2022-04-12,2022-04-12,,,,,,,,,,,
2022-04-12 11:00:00,249.53,249.53,2022-04-12,2022-04-12,,,,,,,,,,,
2022-04-12 12:00:00,246.2,246.2,2022-04-12,2022-04-12,,,,,,,,,,,
2022-04-12 13:00:00,242.85,242.85,2022-04-12,2022-04-12,,,,,,,,,,,
2022-04-12 14:00:00,244.81,244.81,2022-04-12,2022-04-12,,,,,,,,,,,
2022-04-12 15:00:00,241.58,241.58,2022-04-12,2022-04-12,,,,,,,,,,,
2022-04-12 16:00:00,240.24,240.24,2022-04-12,2022-04-12,,,,,,,,,,,
2022-04-12 17:00:00,231.32,231.32,2022-04-12,2022-04-12,,,,,,,,,,,
2022-04-12 18:00:00,258.02,258.02,2022-04-12,2022-04-12,,,,,,,,,,,
2022-04-12 19:00:00,277.33,277.33,2022-04-12,2022-04-12,,,,,,,,,,,
2022-04-12 20:00:00,280.04,280.04,2022-04-12,2022-04-12,,,,,,,,,,,
2022-04-12 21:00:00,282.26,282.26,2022-04-12,2022-04-12,,,,,,,,,,,
2022-04-12 22:00:00,270.0,270.0,2022-04-12,2022-04-12,,,,,,,,,,,
2022-04-12 23:00:00,260.0,260.0,2022-04-12,2022-04-12,,,,,,,,,,,
2022-04-13 00:00:00,242.75,242.75,2022-04-13,2022-04-12,,,,,,,,,,,
2022-04-13 01:00:00,229.77,229.77,2022-04-13,2022-04-12,,,,,,,,,,,
2022-04-13 02:00:00,220.0,220.0,2022-04-13,2022-04-12,,,,,,,,,,,
2022-04-13 03:00:00,201.85,201.85,2022-04-13,2022-04-12,,,,,,,,,,,
2022-04-13 04:00:00,190.9,190.9,2022-04-13,2022-04-12,,,,,,,,,,,
2022-04-13 05:00:00,212.32,212.32,2022-04-13,2022-04-12,,,,,,,,,,,
2022-04-13 06:00:00,248.74,248.74,2022-04-13,2022-04-13,,,,,,,,,,,
2022-04-13 07:00:00,269.35,269.35,2022-04-13,2022-04-13,,,,,,,,,,,
2022-04-13 08:00:00,273.83,273.83,2022-04-13,2022-04-13,,,,,,,,,,,
2022-04-13 09:00:00,254.25,254.25,2022-04-13,2022-04-13,,,,,,,,,,,
2022-04-13 10:00:00,242.75,242.75,2022-04-13,2022-04-13,,,,,,,,,,,
2022-04-13 11:00:00,234.99,234.99,2022-04-13,2022-04-13,,,,,,,,,,,
2022-04-13 12:00:00,227.67,227.67,2022-04-13,2022-04-13,,,,,,,,,,,
2022-04-13 13:00:00,208.0,208.0,2022-04-13,2022-04-13,,,,,,,,,,,
2022-04-13 14:00:00,201.18,201.18,2022-04-13,2022-04-13,,,,,,,,,,,
2022-04-13 15:00:00,196.0,196.0,2022-04-13,2022-04-13,,,,,,,,,,,
2022-04-13 16:00:00,200.47,200.47,2022-04-13,2022-04-13,,,,,,,,,,,
2022-04-13 17:00:00,241.25,241.25,2022-04-13,2022-04-13,,,,,,,,,,,
2022-04-13 18:00:00,266.2,266.2,2022-04-13,2022-04-13,,,,,,,,,,,
2022-04-13 19:00:00,298.95,298.95,2022-04-13,2022-04-13,,,,,,,,,,,
2022-04-13 20:00:00,301.63,301.63,2022-04-13,2022-04-13,,,,,,,,,,,
2022-04-13 21:00:00,269.03,269.03,2022-04-13,2022-04-13,,,,,,,,,,,
2022-04-13 22:00:00,250.0,250.0,2022-04-13,2022-04-13,,,,,,,,,,,
2022-04-13 23:00:00,231.94,231.94,2022-04-13,2022-04-13,,,,,,,,,,,
2022-04-14 00:00:00,232.45,232.45,2022-04-14,2022-04-13,,,,,,,,,,,
2022-04-14 01:00:00,207.63,207.63,2022-04-14,2022-04-13,,,,,,,,,,,
2022-04-14 02:00:00,200.14,200.14,2022-04-14,2022-04-13,,,,,,,,,,,
2022-04-14 03:00:00,198.05,198.05,2022-04-14,2022-04-13,,,,,,,,,,,
2022-04-14 04:00:00,199.97,199.97,2022-04-14,2022-04-13,,,,,,,,,,,
2022-04-14 05:00:00,204.46,204.46,2022-04-14,2022-04-13,,,,,,,,,,,
2022-04-14 06:00:00,254.0,254.0,2022-04-14,2022-04-14,,,,,,,,,,,
2022-04-14 07:00:00,272.33,272.33,2022-04-14,2022-04-14,,,,,,,,,,,
2022-04-14 08:00:00,282.11,282.11,2022-04-14,2022-04-14,,,,,,,,,,,
2022-04-14 09:00:00,252.78,252.78,2022-04-14,2022-04-14,,,,,,,,,,,
2022-04-14 10:00:00,216.35,216.35,2022-04-14,2022-04-14,,,,,,,,,,,
2022-04-14 11:00:00,212.54,212.54,2022-04-14,2022-04-14,,,,,,,,,,,
2022-04-14 12:00:00,202.76,202.76,2022-04-14,2022-04-14,,,,,,,,,,,
2022-04-14 13:00:00,195.19,195.19,2022-04-14,2022-04-14,,,,,,,,,,,
2022-04-14 14:00:00,193.64,193.64,2022-04-14,2022-04-14,,,,,,,,,,,
2022-04-14 15:00:00,191.99,191.99,2022-04-14,2022-04-14,,,,,,,,,,,
2022-04-14 16:00:00,194.53,194.53,2022-04-14,2022-04-14,,,,,,,,,,,
2022-04-14 17:00:00,212.8,212.8,2022-04-14,2022-04-14,,,,,,,,,,,
2022-04-14 18:00:00,244.94,244.94,2022-04-14,2022-04-14,,,,,,,,,,,
2022-04-14 19:00:00,271.07,271.07,2022-04-14,2022-04-14,,,,,,,,,,,
2022-04-14 20:00:00,272.31,272.31,2022-04-14,2022-04-14,,,,,,,,,,,
2022-04-14 21:00:00,265.46,265.46,2022-04-14,2022-04-14,,,,,,,,,,,
2022-04-14 22:00:00,253.68,253.68,2022-04-14,2022-04-14,,,,,,,,,,,
2022-04-14 23:00:00,238.98,238.98,2022-04-14,2022-04-14,,,,,,,,,,,
2022-04-15 00:00:00,214.9,214.9,2022-04-15,2022-04-14,,,,,,,,,,,
2022-04-15 01:00:00,202.21,202.21,2022-04-15,2022-04-14,,,,,,,,,,,
2022-04-15 02:00:00,197.03,197.03,2022-04-15,2022-04-14,,,,,,,,,,,
2022-04-15 03:00:00,193.7,193.7,2022-04-15,2022-04-14,,,,,,,,,,,
2022-04-15 04:00:00,192.21,192.21,2022-04-15,2022-04-14,,,,,,,,,,,
2022-04-15 05:00:00,196.86,196.86,2022-04-15,2022-04-14,,,,,,,,,,,
2022-04-15 06:00:00,205.33,205.33,2022-04-15,2022-04-15,,,,,,,,,,,
2022-04-15 07:00:00,221.41,221.41,2022-04-15,2022-04-15,,,,,,,,,,,
2022-04-15 08:00:00,229.31,229.31,2022-04-15,2022-04-15,,,,,,,,,,,
2022-04-15 09:00:00,228.43,228.43,2022-04-15,2022-04-15,,,,,,,,,,,
2022-04-15 10:00:00,191.87,191.87,2022-04-15,2022-04-15,,,,,,,,,,,
2022-04-15 11:00:00,187.81,187.81,2022-04-15,2022-04-15,,,,,,,,,,,
2022-04-15 12:00:00,188.03,188.03,2022-04-15,2022-04-15,,,,,,,,,,,
2022-04-15 13:00:00,167.65,167.65,2022-04-15,2022-04-15,,,,,,,,,,,
2022-04-15 14:00:00,157.38,157.38,2022-04-15,2022-04-15,,,,,,,,,,,
2022-04-15 15:00:00,151.11,151.11,2022-04-15,2022-04-15,,,,,,,,,,,
2022-04-15 16:00:00,155.01,155.01,2022-04-15,2022-04-15,,,,,,,,,,,
2022-04-15 17:00:00,179.32,179.32,2022-04-15,2022-04-15,,,,,,,,,,,
2022-04-15 18:00:00,196.21,196.21,2022-04-15,2022-04-15,,,,,,,,,,,
2022-04-15 19:00:00,228.35,228.35,2022-04-15,2022-04-15,,,,,,,,,,,
2022-04-15 20:00:00,235.99,235.99,2022-04-15,2022-04-15,,,,,,,,,,,
2022-04-15 21:00:00,235.26,235.26,2022-04-15,2022-04-15,,,,,,,,,,,
2022-04-15 22:00:00,224.45,224.45,2022-04-15,2022-04-15,,,,,,,,,,,
2022-04-15 23:00:00,213.81,213.81,2022-04-15,2022-04-15,,,,,,,,,,,
2022-04-16 00:00:00,191.16,191.16,2022-04-16,2022-04-15,,,,,,,,,,,
2022-04-16 01:00:00,183.37,183.37,2022-04-16,2022-04-15,,,,,,,,,,,
2022-04-16 02:00:00,178.09,178.09,2022-04-16,2022-04-15,,,,,,,,,,,
2022-04-16 03:00:00,174.21,174.21,2022-04-16,2022-04-15,,,,,,,,,,,
2022-04-16 04:00:00,174.46,174.46,2022-04-16,2022-04-15,,,,,,,,,,,
2022-04-16 05:00:00,179.87,179.87,2022-04-16,2022-04-15,,,,,,,,,,,
2022-04-16 06:00:00,188.98,188.98,2022-04-16,2022-04-16,,,,,,,,,,,
2022-04-16 07:00:00,191.12,191.12,2022-04-16,2022-04-16,,,,,,,,,,,
2022-04-16 08:00:00,189.6,189.6,2022-04-16,2022-04-16,,,,,,,,,,,
2022-04-16 09:00:00,172.62,172.62,2022-04-16,2022-04-16,,,,,,,,,,,
2022-04-16 10:00:00,146.58,146.58,2022-04-16,2022-04-16,,,,,,,,,,,
2022-04-16 11:00:00,121.99,121.99,2022-04-16,2022-04-16,,,,,,,,,,,
2022-04-16 12:00:00,99.99,99.99,2022-04-16,2022-04-16,,,,,,,,,,,
2022-04-16 13:00:00,89.99,89.99,2022-04-16,2022-04-16,,,,,,,,,,,
2022-04-16 14:00:00,42.97,42.97,2022-04-16,2022-04-16,,,,,,,,,,,
2022-04-16 15:00:00,40.32,40.32,2022-04-16,2022-04-16,,,,,,,,,,,
2022-04-16 16:00:00,65.84,65.84,2022-04-16,2022-04-16,,,,,,,,,,,
2022-04-16 17:00:00,107.71,107.71,2022-04-16,2022-04-16,,,,,,,,,,,
2022-04-16 18:00:00,171.19,171.19,2022-04-16,2022-04-16,,,,,,,,,,,
2022-04-16 19:00:00,195.08,195.08,2022-04-16,2022-04-16,,,,,,,,,,,
2022-04-16 20:00:00,205.81,205.81,2022-04-16,2022-04-16,,,,,,,,,,,
2022-04-16 21:00:00,194.47,194.47,2022-04-16,2022-04-16,,,,,,,,,,,
2022-04-16 22:00:00,175.84,175.84,2022-04-16,2022-04-16,,,,,,,,,,,
2022-04-16 23:00:00,166.88,166.88,2022-04-16,2022-04-16,,,,,,,,,,,
2022-04-17 00:00:00,160.22,160.22,2022-04-17,2022-04-16,,,,,,,,,,,
2022-04-17 01:00:00,139.97,139.97,2022-04-17,2022-04-16,,,,,,,,,,,
2022-04-17 02:00:00,128.46,128.46,2022-04-17,2022-04-16,,,,,,,,,,,
2022-04-17 03:00:00,123.38,123.38,2022-04-17,2022-04-16,,,,,,,,,,,
2022-04-17 04:00:00,133.96,133.96,2022-04-17,2022-04-16,,,,,,,,,,,
2022-04-17 05:00:00,139.96,139.96,2022-04-17,2022-04-16,,,,,,,,,,,
2022-04-17 06:00:00,146.1,146.1,2022-04-17,2022-04-17,,,,,,,,,,,
2022-04-17 07:00:00,144.01,144.01,2022-04-17,2022-04-17,,,,,,,,,,,
2022-04-17 08:00:00,133.55,133.55,2022-04-17,2022-04-17,,,,,,,,,,,
2022-04-17 09:00:00,100.0,100.0,2022-04-17,2022-04-17,,,,,,,,,,,
2022-04-17 10:00:00,75.92,75.92,2022-04-17,2022-04-17,,,,,,,,,,,
2022-04-17 11:00:00,60.14,60.14,2022-04-17,2022-04-17,,,,,,,,,,,
2022-04-17 12:00:00,50.08,50.08,2022-04-17,2022-04-17,,,,,,,,,,,
2022-04-17 13:00:00,25.21,25.21,2022-04-17,2022-04-17,,,,,,,,,,,
2022-04-17 14:00:00,0.0,0.0,2022-04-17,2022-04-17,,,,,,,,,,,
2022-04-17 15:00:00,0.08,0.08,2022-04-17,2022-04-17,,,,,,,,,,,
2022-04-17 16:00:00,15.0,15.0,2022-04-17,2022-04-17,,,,,,,,,,,
2022-04-17 17:00:00,66.2,66.2,2022-04-17,2022-04-17,,,,,,,,,,,
2022-04-17 18:00:00,158.02,158.02,2022-04-17,2022-04-17,,,,,,,,,,,
2022-04-17 19:00:00,182.55,182.55,2022-04-17,2022-04-17,,,,,,,,,,,
2022-04-17 20:00:00,191.54,191.54,2022-04-17,2022-04-17,,,,,,,,,,,
2022-04-17 21:00:00,189.59,189.59,2022-04-17,2022-04-17,,,,,,,,,,,
2022-04-17 22:00:00,171.46,171.46,2022-04-17,2022-04-17,,,,,,,,,,,
2022-04-17 23:00:00,158.07,158.07,2022-04-17,2022-04-17,,,,,,,,,,,
2022-04-18 00:00:00,95.9,95.9,2022-04-18,2022-04-17,,,,,,,,,,,
2022-04-18 01:00:00,81.0,81.0,2022-04-18,2022-04-17,,,,,,,,,,,
2022-04-18 02:00:00,84.0,84.0,2022-04-18,2022-04-17,,,,,,,,,,,
2022-04-18 03:00:00,81.0,81.0,2022-04-18,2022-04-17,,,,,,,,,,,
2022-04-18 04:00:00,85.25,85.25,2022-04-18,2022-04-17,,,,,,,,,,,
2022-04-18 05:00:00,92.31,92.31,2022-04-18,2022-04-17,,,,,,,,,,,
2022-04-18 06:00:00,100.94,100.94,2022-04-18,2022-04-18,,,,,,,,,,,
2022-04-18 07:00:00,112.53,112.53,2022-04-18,2022-04-18,,,,,,,,,,,
2022-04-18 08:00:00,120.57,120.57,2022-04-18,2022-04-18,,,,,,,,,,,
2022-04-18 09:00:00,121.77,121.77,2022-04-18,2022-04-18,,,,,,,,,,,
2022-04-18 10:00:00,97.49,97.49,2022-04-18,2022-04-18,,,,,,,,,,,
2022-04-18 11:00:00,89.89,89.89,2022-04-18,2022-04-18,,,,,,,,,,,
2022-04-18 12:00:00,95.9,95.9,2022-04-18,2022-04-18,,,,,,,,,,,
2022-04-18 13:00:00,63.15,63.15,2022-04-18,2022-04-18,,,,,,,,,,,
2022-04-18 14:00:00,45.0,45.0,2022-04-18,2022-04-18,,,,,,,,,,,
2022-04-18 15:00:00,60.58,60.58,2022-04-18,2022-04-18,,,,,,,,,,,
2022-04-18 16:00:00,82.92,82.92,2022-04-18,2022-04-18,,,,,,,,,,,
2022-04-18 17:00:00,121.25,121.25,2022-04-18,2022-04-18,,,,,,,,,,,
2022-04-18 18:00:00,189.84,189.84,2022-04-18,2022-04-18,,,,,,,,,,,
2022-04-18 19:00:00,240.3,240.3,2022-04-18,2022-04-18,,,,,,,,,,,
